  0.11003238E+01  0.39261512E+01
  0.11153967E+01  0.38974958E+01
  0.11304697E+01  0.38697385E+01
  0.11455426E+01  0.38425557E+01
  0.11606155E+01  0.38156611E+01
  0.11756885E+01  0.37888119E+01
  0.11907614E+01  0.37618139E+01
  0.12058343E+01  0.37345253E+01
  0.12209073E+01  0.37068591E+01
  0.12359802E+01  0.36787837E+01
  0.12510531E+01  0.36503227E+01
  0.12661260E+01  0.36215530E+01
  0.12811990E+01  0.35926017E+01
  0.12962719E+01  0.35636415E+01
  0.13113448E+01  0.35348857E+01
  0.13264178E+01  0.35065816E+01
  0.13414907E+01  0.34790036E+01
  0.13565636E+01  0.34524452E+01
  0.13716365E+01  0.34272112E+01
  0.13867095E+01  0.34036094E+01
  0.14017824E+01  0.33819420E+01
  0.14168553E+01  0.33624982E+01
  0.14319283E+01  0.33455458E+01
  0.14470012E+01  0.33313245E+01
  0.14620741E+01  0.33200398E+01
  0.14771470E+01  0.33118572E+01
  0.14922200E+01  0.33068982E+01
  0.15072929E+01  0.33052369E+01
  0.15224274E+01  0.33069118E+01
  0.15375620E+01  0.33119114E+01
  0.15526965E+01  0.33201612E+01
  0.15678311E+01  0.33315394E+01
  0.15829656E+01  0.33458809E+01
  0.15981001E+01  0.33629821E+01
  0.16132347E+01  0.33826073E+01
  0.16283692E+01  0.34044961E+01
  0.16435037E+01  0.34283713E+01
  0.16586383E+01  0.34539473E+01
  0.16737728E+01  0.34809395E+01
  0.16889074E+01  0.35090729E+01
  0.17040419E+01  0.35380907E+01
  0.17191764E+01  0.35677627E+01
  0.17343110E+01  0.35978926E+01
  0.17494455E+01  0.36283244E+01
  0.17645801E+01  0.36589473E+01
  0.17797146E+01  0.36896999E+01
  0.17948491E+01  0.37205718E+01
  0.18099837E+01  0.37516047E+01
  0.18251182E+01  0.37828908E+01
  0.18402527E+01  0.38145701E+01
  0.18553873E+01  0.38468261E+01
  0.18705218E+01  0.38798794E+01
  0.18856564E+01  0.39139808E+01
  0.19007909E+01  0.39494023E+01
  0.19159254E+01  0.39864284E+01
  0.19310600E+01  0.40253456E+01
  0.19461945E+01  0.40664324E+01
  0.19613291E+01  0.41099494E+01
  0.19764636E+01  0.41561293E+01
  0.19915981E+01  0.42051683E+01
  0.20067327E+01  0.42572182E+01
  0.20218672E+01  0.43123803E+01
  0.20370017E+01  0.43707001E+01
  0.20521363E+01  0.44321649E+01
  0.20672708E+01  0.44967025E+01
  0.20824054E+01  0.45641827E+01
  0.20975399E+01  0.46344200E+01
  0.21126744E+01  0.47071788E+01
  0.21278090E+01  0.47821805E+01
  0.21429435E+01  0.48591115E+01
  0.21580781E+01  0.49376332E+01
  0.21732126E+01  0.50173928E+01
  0.21883471E+01  0.50980339E+01
  0.22034817E+01  0.51792087E+01
  0.22186162E+01  0.52605881E+01
  0.22337507E+01  0.53418726E+01
  0.22488853E+01  0.54228011E+01
  0.22640198E+01  0.55031581E+01
  0.22791544E+01  0.55827798E+01
  0.22942889E+01  0.56615564E+01
  0.23094234E+01  0.57394337E+01
  0.23245580E+01  0.58164107E+01
  0.23396925E+01  0.58925355E+01
  0.23548271E+01  0.59678985E+01
  0.23699616E+01  0.60426228E+01
  0.23850961E+01  0.61168539E+01
  0.24002307E+01  0.61907464E+01
  0.24153652E+01  0.62644511E+01
  0.24304997E+01  0.63381008E+01
  0.24456343E+01  0.64117969E+01
  0.24607688E+01  0.64855965E+01
  0.24759034E+01  0.65595014E+01
  0.24910379E+01  0.66334500E+01
  0.25061724E+01  0.67073109E+01
  0.25213070E+01  0.67808820E+01
  0.25364415E+01  0.68538922E+01
  0.25515761E+01  0.69260083E+01
  0.25667106E+01  0.69968465E+01
  0.25818451E+01  0.70659877E+01
  0.25969797E+01  0.71329965E+01
  0.26121142E+01  0.71974423E+01
  0.26272487E+01  0.72589213E+01
  0.26423833E+01  0.73170771E+01
  0.26575178E+01  0.73716188E+01
  0.26726524E+01  0.74223339E+01
  0.26877869E+01  0.74690963E+01
  0.27029214E+01  0.75118679E+01
  0.27180560E+01  0.75506943E+01
  0.27331905E+01  0.75856963E+01
  0.27483251E+01  0.76170575E+01
  0.27634596E+01  0.76450103E+01
  0.27785941E+01  0.76698211E+01
  0.27937287E+01  0.76917760E+01
  0.28088632E+01  0.77111680E+01
  0.28239977E+01  0.77282861E+01
  0.28391323E+01  0.77434058E+01
  0.28542668E+01  0.77567827E+01
  0.28694014E+01  0.77686475E+01
  0.28845359E+01  0.77792031E+01
  0.28996704E+01  0.77886229E+01
  0.29148050E+01  0.77970517E+01
  0.29299395E+01  0.78046069E+01
  0.29450741E+01  0.78113810E+01
  0.29602086E+01  0.78174452E+01
  0.29753431E+01  0.78228534E+01
  0.29904777E+01  0.78276463E+01
  0.30056122E+01  0.78318558E+01
  0.30207467E+01  0.78355086E+01
  0.30358813E+01  0.78386304E+01
  0.30510158E+01  0.78412482E+01
  0.30661504E+01  0.78433928E+01
  0.30812849E+01  0.78450999E+01
  0.30964194E+01  0.78464104E+01
  0.31115540E+01  0.78473707E+01
  0.31266885E+01  0.78480312E+01
  0.31418231E+01  0.78484451E+01
  0.31569576E+01  0.78486662E+01
  0.31720921E+01  0.78487473E+01
  0.31872267E+01  0.78487376E+01
  0.32023612E+01  0.78486808E+01
  0.32174957E+01  0.78486129E+01
  0.32326303E+01  0.78485610E+01
  0.32477648E+01  0.78485418E+01
  0.32627689E+01  0.78489742E+01
  0.32777730E+01  0.78502703E+01
  0.32927770E+01  0.78524270E+01
  0.33077811E+01  0.78554391E+01
  0.33227852E+01  0.78592997E+01
  0.33377892E+01  0.78640000E+01
  0.33527933E+01  0.78695302E+01
  0.33677974E+01  0.78758792E+01
  0.33828014E+01  0.78830351E+01
  0.33978055E+01  0.78909855E+01
  0.34128096E+01  0.78997177E+01
  0.34278136E+01  0.79092190E+01
  0.34428177E+01  0.79194766E+01
  0.34578218E+01  0.79304781E+01
  0.34728259E+01  0.79422109E+01
  0.34878299E+01  0.79546627E+01
  0.35028340E+01  0.79678210E+01
  0.35178381E+01  0.79816727E+01
  0.35328421E+01  0.79962041E+01
  0.35478462E+01  0.80114001E+01
  0.35628503E+01  0.80272442E+01
  0.35778543E+01  0.80437174E+01
  0.35928584E+01  0.80607979E+01
  0.36078625E+01  0.80784609E+01
  0.36228665E+01  0.80966773E+01
  0.36378706E+01  0.81154141E+01
  0.36528747E+01  0.81346332E+01
  0.36678787E+01  0.81542914E+01
  0.36828828E+01  0.81743404E+01
  0.36978869E+01  0.81947261E+01
  0.37128909E+01  0.82153892E+01
  0.37278950E+01  0.82362648E+01
  0.37428991E+01  0.82572831E+01
  0.37579031E+01  0.82783693E+01
  0.37729072E+01  0.82994446E+01
  0.37879113E+01  0.83204268E+01
  0.38029154E+01  0.83412305E+01
  0.38179194E+01  0.83617686E+01
  0.38329235E+01  0.83819527E+01
  0.38479276E+01  0.84016943E+01
  0.38629316E+01  0.84209055E+01
  0.38779357E+01  0.84395001E+01
  0.38929398E+01  0.84573946E+01
  0.39079438E+01  0.84745086E+01
  0.39229479E+01  0.84907659E+01
  0.39379520E+01  0.85060950E+01
  0.39529560E+01  0.85204296E+01
  0.39679601E+01  0.85337092E+01
  0.39829642E+01  0.85458790E+01
  0.39979682E+01  0.85568903E+01
  0.40129723E+01  0.85667003E+01
  0.40279764E+01  0.85752723E+01
  0.40429804E+01  0.85825751E+01
  0.40579845E+01  0.85885831E+01
  0.40729886E+01  0.85932758E+01
  0.40879927E+01  0.85966379E+01
  0.41029967E+01  0.85986583E+01
  0.41180008E+01  0.85993308E+01
  0.41330093E+01  0.85996895E+01
  0.41480179E+01  0.86007631E+01
  0.41630264E+01  0.86025446E+01
  0.41780349E+01  0.86050225E+01
  0.41930434E+01  0.86081811E+01
  0.42080520E+01  0.86120017E+01
  0.42230605E+01  0.86164626E+01
  0.42380690E+01  0.86215407E+01
  0.42530776E+01  0.86272117E+01
  0.42680861E+01  0.86334521E+01
  0.42830946E+01  0.86402394E+01
  0.42981032E+01  0.86475536E+01
  0.43131117E+01  0.86553785E+01
  0.43281202E+01  0.86637021E+01
  0.43431287E+01  0.86725178E+01
  0.43581373E+01  0.86818251E+01
  0.43731458E+01  0.86916298E+01
  0.43881543E+01  0.87019440E+01
  0.44031629E+01  0.87127866E+01
  0.44181714E+01  0.87241822E+01
  0.44331799E+01  0.87361606E+01
  0.44481885E+01  0.87487559E+01
  0.44631970E+01  0.87620049E+01
  0.44782055E+01  0.87759458E+01
  0.44932141E+01  0.87906163E+01
  0.45082226E+01  0.88060519E+01
  0.45232311E+01  0.88172050E+01
  0.45382396E+01  0.87903298E+01
  0.45532482E+01  0.87630254E+01
  0.45682567E+01  0.87353480E+01
  0.45832652E+01  0.87073519E+01
  0.45982738E+01  0.86790893E+01
  0.46132823E+01  0.86506095E+01
  0.46282908E+01  0.86219587E+01
  0.46432994E+01  0.85931797E+01
  0.46583079E+01  0.85643119E+01
  0.46733164E+01  0.85353910E+01
  0.46883249E+01  0.85064494E+01
  0.47033335E+01  0.84775165E+01
  0.47183420E+01  0.84486187E+01
  0.47333505E+01  0.84197801E+01
  0.47483591E+01  0.83910227E+01
  0.47633676E+01  0.83623673E+01
  0.47783761E+01  0.83338338E+01
  0.47933847E+01  0.83054418E+01
  0.48083932E+01  0.82772110E+01
  0.48234017E+01  0.82491620E+01
  0.48384103E+01  0.82213163E+01
  0.48534188E+01  0.81936973E+01
  0.48684273E+01  0.81663298E+01
  0.48834358E+01  0.81392410E+01
  0.48984444E+01  0.81124602E+01
  0.49134529E+01  0.80860192E+01
  0.49284614E+01  0.80599520E+01
  0.49434700E+01  0.80342947E+01
  0.49584785E+01  0.80090857E+01
  0.49734870E+01  0.79843653E+01
  0.49884956E+01  0.79601751E+01
  0.50035041E+01  0.79365582E+01
  0.50185126E+01  0.79135584E+01
  0.50335211E+01  0.78912203E+01
  0.50485297E+01  0.78695883E+01
  0.50635382E+01  0.78487068E+01
  0.50785467E+01  0.78286191E+01
  0.50935553E+01  0.78093680E+01
  0.51085638E+01  0.77909943E+01
  0.51235723E+01  0.77735376E+01
  0.51385809E+01  0.77570351E+01
  0.51535894E+01  0.77415221E+01
  0.51685979E+01  0.77270311E+01
  0.51836065E+01  0.77135926E+01
  0.51986150E+01  0.77012341E+01
  0.52136235E+01  0.76899805E+01
  0.52286320E+01  0.76798541E+01
  0.52436406E+01  0.76708745E+01
  0.52586491E+01  0.76630589E+01
  0.52736576E+01  0.76564218E+01
  0.52886662E+01  0.76509753E+01
  0.53036747E+01  0.76467291E+01
  0.53186832E+01  0.76436909E+01
  0.53336918E+01  0.76418658E+01
  0.53487003E+01  0.76412571E+01
  0.53637118E+01  0.76418660E+01
  0.53787233E+01  0.76436918E+01
  0.53937348E+01  0.76467312E+01
  0.54087463E+01  0.76509789E+01
  0.54237578E+01  0.76564268E+01
  0.54387693E+01  0.76630647E+01
  0.54537808E+01  0.76708793E+01
  0.54687923E+01  0.76798543E+01
  0.54838039E+01  0.76899701E+01
  0.54988154E+01  0.77012039E+01
  0.55138269E+01  0.77135292E+01
  0.55288384E+01  0.77269160E+01
  0.55438499E+01  0.77413305E+01
  0.55588614E+01  0.77567360E+01
  0.55738729E+01  0.77730920E+01
  0.55888844E+01  0.77903553E+01
  0.56038959E+01  0.78084802E+01
  0.56189074E+01  0.78274184E+01
  0.56339189E+01  0.78471200E+01
  0.56489304E+01  0.78675336E+01
  0.56639419E+01  0.78886072E+01
  0.56789535E+01  0.79102878E+01
  0.56939650E+01  0.79325229E+01
  0.57089765E+01  0.79552598E+01
  0.57239880E+01  0.79784469E+01
  0.57389995E+01  0.80020330E+01
  0.57540110E+01  0.80259683E+01
  0.57690225E+01  0.80502039E+01
  0.57840340E+01  0.80746915E+01
  0.57990455E+01  0.80993841E+01
  0.58140570E+01  0.81242346E+01
  0.58290685E+01  0.81491959E+01
  0.58440800E+01  0.81742200E+01
  0.58590915E+01  0.81992574E+01
  0.58741031E+01  0.82242557E+01
  0.58891146E+01  0.82491593E+01
  0.59041261E+01  0.82739076E+01
  0.59191376E+01  0.82984341E+01
  0.59341491E+01  0.83226655E+01
  0.59491606E+01  0.83465204E+01
  0.59641721E+01  0.83699085E+01
  0.59791836E+01  0.83927303E+01
  0.59941951E+01  0.84148766E+01
  0.60092066E+01  0.84362290E+01
  0.60242181E+01  0.84566606E+01
  0.60392296E+01  0.84760372E+01
  0.60542411E+01  0.84942194E+01
  0.60692526E+01  0.85110646E+01
  0.60842642E+01  0.85264300E+01
  0.60992757E+01  0.85401750E+01
  0.61142872E+01  0.85521646E+01
  0.61292987E+01  0.85622720E+01
  0.61443102E+01  0.85703831E+01
  0.61593217E+01  0.85764011E+01
  0.61743332E+01  0.85802543E+01
  0.61893447E+01  0.85819067E+01
  0.62043562E+01  0.85813697E+01
  0.62193677E+01  0.85787140E+01
  0.62343792E+01  0.85740732E+01
  0.62493907E+01  0.85676385E+01
  0.62644022E+01  0.85596416E+01
  0.62794138E+01  0.85503314E+01
  0.62944253E+01  0.85399532E+01
  0.63094368E+01  0.85287322E+01
  0.63244483E+01  0.85168653E+01
  0.63394598E+01  0.85045195E+01
  0.63544713E+01  0.84918326E+01
  0.63694828E+01  0.84789171E+01
  0.63844943E+01  0.84658638E+01
  0.63995058E+01  0.84527453E+01
  0.64145173E+01  0.84396184E+01
  0.64296489E+01  0.84625319E+01
  0.64447804E+01  0.84854357E+01
  0.64599120E+01  0.85082509E+01
  0.64750435E+01  0.85308671E+01
  0.64901751E+01  0.85531304E+01
  0.65053066E+01  0.85748297E+01
  0.65204382E+01  0.85956856E+01
  0.65355697E+01  0.86153504E+01
  0.65507013E+01  0.86334344E+01
  0.65658328E+01  0.86495730E+01
  0.65809644E+01  0.86635205E+01
  0.65960959E+01  0.86752184E+01
  0.66112275E+01  0.86847872E+01
  0.66263590E+01  0.86924486E+01
  0.66414906E+01  0.86984376E+01
  0.66566221E+01  0.87029434E+01
  0.66717537E+01  0.87060857E+01
  0.66868852E+01  0.87079137E+01
  0.67020168E+01  0.87084122E+01
  0.67171483E+01  0.87075113E+01
  0.67322799E+01  0.87050937E+01
  0.67474114E+01  0.87010018E+01
  0.67625430E+01  0.86950422E+01
  0.67776746E+01  0.86869894E+01
  0.67928061E+01  0.86765897E+01
  0.68079377E+01  0.86635643E+01
  0.68230692E+01  0.86476130E+01
  0.68382008E+01  0.86284195E+01
  0.68533323E+01  0.86056573E+01
  0.68684639E+01  0.85789979E+01
  0.68835954E+01  0.85481214E+01
  0.68987270E+01  0.85127291E+01
  0.69138585E+01  0.84725586E+01
  0.69289901E+01  0.84274008E+01
  0.69441216E+01  0.83771185E+01
  0.69592532E+01  0.83216640E+01
  0.69743847E+01  0.82610958E+01
  0.69895163E+01  0.81955905E+01
  0.70046478E+01  0.81254492E+01
  0.70197794E+01  0.80510965E+01
  0.70349109E+01  0.79730697E+01
  0.70500425E+01  0.78920008E+01
  0.70651740E+01  0.78085899E+01
  0.70803056E+01  0.77235742E+01
  0.70954371E+01  0.76376942E+01
  0.71105687E+01  0.75516600E+01
  0.71257002E+01  0.74661214E+01
  0.71408318E+01  0.73816426E+01
  0.71559633E+01  0.72986830E+01
  0.71710949E+01  0.72175856E+01
  0.71862264E+01  0.71385710E+01
  0.72013580E+01  0.70617385E+01
  0.72164895E+01  0.69870721E+01
  0.72316211E+01  0.69144502E+01
  0.72467526E+01  0.68436592E+01
  0.72618842E+01  0.67744089E+01
  0.72770157E+01  0.67063495E+01
  0.72921473E+01  0.66390886E+01
  0.73072788E+01  0.65722092E+01
  0.73224104E+01  0.65052856E+01
  0.73375419E+01  0.64379000E+01
  0.73526735E+01  0.63696566E+01
  0.73678050E+01  0.63001949E+01
  0.73829366E+01  0.62292011E+01
  0.73980682E+01  0.61564179E+01
  0.74131997E+01  0.60816520E+01
  0.74283313E+01  0.60047807E+01
  0.74434628E+01  0.59257553E+01
  0.74585944E+01  0.58446029E+01
  0.74737259E+01  0.57614266E+01
  0.74888575E+01  0.56764027E+01
  0.75039890E+01  0.55897769E+01
  0.75191206E+01  0.55018571E+01
  0.75342521E+01  0.54130059E+01
  0.75493837E+01  0.53236307E+01
  0.75645152E+01  0.52341723E+01
  0.75796468E+01  0.51450936E+01
  0.75947783E+01  0.50568663E+01
  0.76099099E+01  0.49699587E+01
  0.76250414E+01  0.48848228E+01
  0.76401730E+01  0.48018831E+01
  0.76553045E+01  0.47215251E+01
  0.76704361E+01  0.46440864E+01
  0.76855676E+01  0.45698485E+01
  0.77006992E+01  0.44990309E+01
  0.77158307E+01  0.44317875E+01
  0.77309623E+01  0.43682038E+01
  0.77460938E+01  0.43082976E+01
  0.77612254E+01  0.42520209E+01
  0.77763569E+01  0.41992637E+01
  0.77914885E+01  0.41498598E+01
  0.78066200E+01  0.41035938E+01
  0.78217516E+01  0.40602095E+01
  0.78368831E+01  0.40194190E+01
  0.78520147E+01  0.39809131E+01
  0.78671462E+01  0.39443711E+01
  0.78822778E+01  0.39094715E+01
  0.78974093E+01  0.38759019E+01
  0.79125409E+01  0.38433685E+01
  0.79276724E+01  0.38116049E+01
  0.79428040E+01  0.37803801E+01
  0.79579355E+01  0.37495044E+01
  0.79730671E+01  0.37188352E+01
  0.79881987E+01  0.36882802E+01
  0.80033302E+01  0.36577999E+01
  0.80184618E+01  0.36274076E+01
  0.80335933E+01  0.35971689E+01
  0.80487249E+01  0.35671986E+01
  0.80638564E+01  0.35376570E+01
  0.80789880E+01  0.35087447E+01
  0.80941195E+01  0.34806954E+01
  0.81092511E+01  0.34537693E+01
  0.81243826E+01  0.34282445E+01
  0.81395142E+01  0.34044082E+01
  0.81546457E+01  0.33825483E+01
  0.81697773E+01  0.33629441E+01
  0.81849088E+01  0.33458577E+01
  0.82000404E+01  0.33315262E+01
  0.82151719E+01  0.33201545E+01
  0.82303035E+01  0.33119087E+01
  0.82454350E+01  0.33069112E+01
  0.82605666E+01  0.33052369E+01
  
  0.00000000E+00  0.97069765E+01
  0.15072929E-01  0.97070808E+01
  0.30145858E-01  0.97073942E+01
  0.45218787E-01  0.97079179E+01
  0.60291716E-01  0.97086540E+01
  0.75364645E-01  0.97096054E+01
  0.90437574E-01  0.97107754E+01
  0.10551050E+00  0.97121680E+01
  0.12058343E+00  0.97137874E+01
  0.13565636E+00  0.97156380E+01
  0.15072929E+00  0.97177239E+01
  0.16580222E+00  0.97200491E+01
  0.18087515E+00  0.97226172E+01
  0.19594808E+00  0.97254307E+01
  0.21102101E+00  0.97284914E+01
  0.22609394E+00  0.97317999E+01
  0.24116686E+00  0.97353554E+01
  0.25623979E+00  0.97391556E+01
  0.27131272E+00  0.97431965E+01
  0.28638565E+00  0.97474723E+01
  0.30145858E+00  0.97519754E+01
  0.31653151E+00  0.97566961E+01
  0.33160444E+00  0.97616231E+01
  0.34667737E+00  0.97667429E+01
  0.36175030E+00  0.97720404E+01
  0.37682323E+00  0.97774987E+01
  0.39189615E+00  0.97830992E+01
  0.40696908E+00  0.97888218E+01
  0.42204201E+00  0.97946454E+01
  0.43711494E+00  0.98005475E+01
  0.45218787E+00  0.98065046E+01
  0.46726080E+00  0.98124928E+01
  0.48233373E+00  0.97904632E+01
  0.49740666E+00  0.97567310E+01
  0.51247959E+00  0.97255380E+01
  0.52755252E+00  0.96967009E+01
  0.54262544E+00  0.96700562E+01
  0.55769837E+00  0.96454623E+01
  0.57277130E+00  0.96227989E+01
  0.58784423E+00  0.96019665E+01
  0.60291716E+00  0.95828835E+01
  0.61799009E+00  0.95654842E+01
  0.63306302E+00  0.95497148E+01
  0.64813595E+00  0.95355307E+01
  0.66320888E+00  0.95228932E+01
  0.67828181E+00  0.95117665E+01
  0.69335473E+00  0.95021156E+01
  0.70842766E+00  0.94939045E+01
  0.72350059E+00  0.94870947E+01
  0.73857352E+00  0.94816446E+01
  0.75364645E+00  0.94775088E+01
  0.76871938E+00  0.94746386E+01
  0.78379231E+00  0.94729815E+01
  0.79886524E+00  0.94724824E+01
  0.81393817E+00  0.94730833E+01
  0.82901110E+00  0.94747243E+01
  0.84408402E+00  0.94773441E+01
  0.85915695E+00  0.94808802E+01
  0.87422988E+00  0.94852695E+01
  0.88930281E+00  0.94904483E+01
  0.90437574E+00  0.94963531E+01
  0.91944867E+00  0.95029201E+01
  0.93452160E+00  0.95100860E+01
  0.94959453E+00  0.95177874E+01
  0.96466746E+00  0.95259612E+01
  0.97974039E+00  0.95345445E+01
  0.99481332E+00  0.95434748E+01
  0.10098862E+01  0.95526898E+01
  0.10249592E+01  0.95621277E+01
  0.10400321E+01  0.95717271E+01
  0.10551050E+01  0.95814275E+01
  0.10701780E+01  0.95911696E+01
  0.10852509E+01  0.96008950E+01
  0.11003238E+01  0.96105477E+01
  0.11153967E+01  0.96200733E+01
  0.11304697E+01  0.96294207E+01
  0.11455426E+01  0.96385415E+01
  0.11606155E+01  0.96473916E+01
  0.11756885E+01  0.96559305E+01
  0.11907614E+01  0.96641227E+01
  0.12058343E+01  0.96719376E+01
  0.12209073E+01  0.96793496E+01
  0.12359802E+01  0.96863388E+01
  0.12510531E+01  0.96928903E+01
  0.12661260E+01  0.96989945E+01
  0.12811990E+01  0.97046470E+01
  0.12962719E+01  0.97098480E+01
  0.13113448E+01  0.97146018E+01
  0.13264178E+01  0.97189165E+01
  0.13414907E+01  0.97228032E+01
  0.13565636E+01  0.97262755E+01
  0.13716365E+01  0.97293487E+01
  0.13867095E+01  0.97320393E+01
  0.14017824E+01  0.97343639E+01
  0.14168553E+01  0.97363390E+01
  0.14319283E+01  0.97379804E+01
  0.14470012E+01  0.97393022E+01
  0.14620741E+01  0.97403167E+01
  0.14771470E+01  0.97410339E+01
  0.14922200E+01  0.97414612E+01
  0.15072929E+01  0.97416026E+01
  0.15224274E+01  0.97413196E+01
  0.15375620E+01  0.97404683E+01
  0.15526965E+01  0.97390499E+01
  0.15678311E+01  0.97370649E+01
  0.15829656E+01  0.97345144E+01
  0.15981001E+01  0.97313998E+01
  0.16132347E+01  0.97277231E+01
  0.16283692E+01  0.97234873E+01
  0.16435037E+01  0.97186958E+01
  0.16586383E+01  0.97133535E+01
  0.16737728E+01  0.97074661E+01
  0.16889074E+01  0.97010403E+01
  0.17040419E+01  0.96940844E+01
  0.17191764E+01  0.96866075E+01
  0.17343110E+01  0.96786199E+01
  0.17494455E+01  0.96701329E+01
  0.17645801E+01  0.96611586E+01
  0.17797146E+01  0.96517099E+01
  0.17948491E+01  0.96417999E+01
  0.18099837E+01  0.96314422E+01
  0.18251182E+01  0.96206502E+01
  0.18402527E+01  0.96094372E+01
  0.18553873E+01  0.95978160E+01
  0.18705218E+01  0.95857990E+01
  0.18856564E+01  0.95733975E+01
  0.19007909E+01  0.95606223E+01
  0.19159254E+01  0.95474832E+01
  0.19310600E+01  0.95339890E+01
  0.19461945E+01  0.95201477E+01
  0.19613291E+01  0.95059664E+01
  0.19764636E+01  0.94914517E+01
  0.19915981E+01  0.94766094E+01
  0.20067327E+01  0.94614451E+01
  0.20218672E+01  0.94459641E+01
  0.20370017E+01  0.94301716E+01
  0.20521363E+01  0.94140729E+01
  0.20672708E+01  0.93976739E+01
  0.20824054E+01  0.93809805E+01
  0.20975399E+01  0.93639996E+01
  0.21126744E+01  0.93467383E+01
  0.21278090E+01  0.93292050E+01
  0.21429435E+01  0.93114085E+01
  0.21580781E+01  0.92933587E+01
  0.21732126E+01  0.92750662E+01
  0.21883471E+01  0.92565429E+01
  0.22034817E+01  0.92378013E+01
  0.22186162E+01  0.92188549E+01
  0.22337507E+01  0.91997183E+01
  0.22488853E+01  0.91804069E+01
  0.22640198E+01  0.91609374E+01
  0.22791544E+01  0.91413272E+01
  0.22942889E+01  0.91215949E+01
  0.23094234E+01  0.91017601E+01
  0.23245580E+01  0.90818433E+01
  0.23396925E+01  0.90618664E+01
  0.23548271E+01  0.90418520E+01
  0.23699616E+01  0.90218235E+01
  0.23850961E+01  0.90018053E+01
  0.24002307E+01  0.89818223E+01
  0.24153652E+01  0.89619000E+01
  0.24304997E+01  0.89420640E+01
  0.24456343E+01  0.89223397E+01
  0.24607688E+01  0.89027525E+01
  0.24759034E+01  0.88833267E+01
  0.24910379E+01  0.88640857E+01
  0.25061724E+01  0.88450517E+01
  0.25213070E+01  0.88262451E+01
  0.25364415E+01  0.88076841E+01
  0.25515761E+01  0.87893849E+01
  0.25667106E+01  0.87713613E+01
  0.25818451E+01  0.87536244E+01
  0.25969797E+01  0.87361828E+01
  0.26121142E+01  0.87190425E+01
  0.26272487E+01  0.87022071E+01
  0.26423833E+01  0.86856782E+01
  0.26575178E+01  0.86694551E+01
  0.26726524E+01  0.86535359E+01
  0.26877869E+01  0.86379175E+01
  0.27029214E+01  0.86225962E+01
  0.27180560E+01  0.86075682E+01
  0.27331905E+01  0.85928300E+01
  0.27483251E+01  0.85783790E+01
  0.27634596E+01  0.85642142E+01
  0.27785941E+01  0.85503361E+01
  0.27937287E+01  0.85367473E+01
  0.28088632E+01  0.85234528E+01
